Attributed Touch Type,Attributed Touch Time,Install Time,Event Time,Event Name,Event Value,Event Revenue,Event Revenue Currency,Event Revenue USD,Event Source,Is Receipt Validated,Partner,Media Source,Channel,Keywords,Campaign,Campaign ID,Adset,Adset ID,Ad,Ad ID,Ad Type,Site ID,Sub Site ID,Sub Param 1,Sub Param 2,Sub Param 3,Sub Param 4,Sub Param 5,Cost Model,Cost Value,Cost Currency,Contributor 1 Partner,Contributor 1 Media Source,Contributor 1 Campaign,Contributor 1 Touch Type,Contributor 1 Touch Time,Contributor 2 Partner,Contributor 2 Media Source,Contributor 2 Campaign,Contributor 2 Touch Type,Contributor 2 Touch Time,Contributor 3 Partner,Contributor 3 Media Source,Contributor 3 Campaign,Contributor 3 Touch Type,Contributor 3 Touch Time,Region,Country Code,State,City,Postal Code,DMA,IP,WIFI,Operator,Carrier,Language,AppsFlyer ID,Advertising ID,IDFA,Android ID,Customer User ID,IMEI,IDFV,Platform,Device Type,OS Version,App Version,SDK Version,App ID,App Name,Bundle ID,Is Retargeting,Retargeting Conversion Type,Attribution Lookback,Reengagement Window,Is Primary Attribution,User Agent,HTTP Referrer,Original URL,Device Category
click,2023-03-08 19:20:50,2023-03-08 23:50:18,2023-03-08 23:50:18,install,,,,,SDK,,,Facebook Ads,Facebook,,AAA,2.385304407117038e+16,13-65_Indonesia,2.385304407121038e+16,romance_feb2023_animated,2.385304407123038e+16,,,,,,,,,,,,,,,,,,,,,,,,,,,AS,ID,KS,Banjarbaru,70714,360035,125.164.99.135,True,Telkomsel,TSEL-PAKAIMASKER,Indonesia,1678319417700-4034183884122122754,2c4ba229-bc8c-42f3-85dc-4075d5ec691f,,,,,,android,,13,0.9.29,v6.9.4,id.gooddreamer.novel,GoodDreamer - Android,id.gooddreamer.novel,False,,7d,,,Dalvik/2.1.0 (Linux; U; Android 13; SM-A135F Build/TP1A.220624.014),,,phone
click,2023-03-08 04:04:47,2023-03-08 06:21:13,2023-03-08 06:21:13,install,,,,,SDK,,,Facebook Ads,Facebook,,AAA,2.385304407117038e+16,13-65_Indonesia,2.385304407121038e+16,romance_feb2023_animated,2.385304407123038e+16,,,,,,,,,,,,,,,,,,,,,,,,,,,AS,ID,JK,Pondok Pinang,12310,360155,180.252.170.127,True,,,Indonesia,1678256469175-4635225902433320097,d8901c98-03b1-4b04-9d1e-31a30d53cad6,,,,,,android,,9,0.9.29,v6.9.4,id.gooddreamer.novel,GoodDreamer - Android,id.gooddreamer.novel,False,,7d,,,Dalvik/2.1.0 (Linux; U; Android 9; Redmi S2 MIUI/V12.0.2.0.PEFMIXM),,,phone
click,2023-03-08 06:12:18,2023-03-08 06:21:05,2023-03-08 06:21:05,install,,,,,SDK,,,Facebook Ads,Facebook,,AAA,2.385304407117038e+16,13-65_Indonesia,2.385304407121038e+16,romance_feb2023_animated,2.385304407123038e+16,,,,,,,,,,,,,,,,,,,,,,,,,,,AS,ID,JI,Purwodadi,64172,360262,125.164.234.4,True,Indosat Ooredoo,INDOSAT,Indonesia,1678256463451-3615410605179080599,c091cc68-cde7-41a8-b2f3-0acea4d83d29,,,,,,android,,12,0.9.29,v6.9.4,id.gooddreamer.novel,GoodDreamer - Android,id.gooddreamer.novel,False,,7d,,,Dalvik/2.1.0 (Linux; U; Android 12; RMX3430 Build/SP1A.210812.016),,,phone
click,2023-03-08 06:15:57,2023-03-08 06:16:30,2023-03-08 06:16:30,install,,,,,SDK,,,googleadwords_int,ACI_Search,,UA- App Install - Jabodetabek,19703625761.0,Romance,144022070617.0,,,ClickToDownload,GoogleSearch,,,,,,,,,,,,,,,,,,,,,,,,,AS,ID,JB,Kayuringin Jaya,17144,360055,180.244.163.175,True,INDOSAT,INDOSAT,Indonesia,1678256188817-2980129811179940174,53a3e752-3a21-4dd8-a4a8-8cb051bf16f3,,,,,,android,,12,0.9.29,v6.9.4,id.gooddreamer.novel,GoodDreamer - Android,id.gooddreamer.novel,False,,7d,,,Dalvik/2.1.0 (Linux; U; Android 12; SM-A125F Build/SP1A.210812.016),,,phone
click,2023-03-08 06:04:27,2023-03-08 06:12:16,2023-03-08 06:12:16,install,,,,,SDK,,,Facebook Ads,Facebook,,AAA,2.385304407117038e+16,13-65_Indonesia,2.385304407121038e+16,romance_feb2023_animated,2.385304407123038e+16,,,,,,,,,,,,,,,,,,,,,,,,,,,AS,ID,MU,Pulau Gebe,97854,360142,182.1.135.155,False,,Tsel-PakaiMasker,Bahasa Indonesia,1678255928378-3999912469162614885,e7843174-da39-40dc-9e65-5834244c8b95,,,,,,android,,5.0.2,0.9.29,v6.9.4,id.gooddreamer.novel,GoodDreamer - Android,id.gooddreamer.novel,False,,7d,,,Dalvik/2.1.0 (Linux; U; Android 5.0.2; Redmi Note 3 MIUI/V7.0.19.0.0.LHNCNCJ),,,phone
click,2023-03-08 05:13:24,2023-03-08 06:00:38,2023-03-08 06:00:38,install,,,,,SDK,,,Facebook Ads,,,AAA,2.385304407117038e+16,13-65_Indonesia,2.385304407121038e+16,romance_feb2023_animated,2.385304407123038e+16,,,,,,,,,,,,,,,,,,,,,,,,,,,AS,ID,KS,Batulicin,72211,360463,114.122.211.127,False,TELKOMSEL,TSEL-PAKAIMASKER,Indonesia,1678255240590-4023715122810586815,a7b2ab84-1d47-44e8-bce1-5f1405f65400,,,,,,android,,9,0.9.29,v6.9.4,id.gooddreamer.novel,GoodDreamer - Android,id.gooddreamer.novel,False,,7d,,,Dalvik/2.1.0 (Linux; U; Android 9; CPH2083 Build/PPR1.180610.011),,,phone
click,2023-03-08 00:38:46,2023-03-08 05:49:24,2023-03-08 05:49:24,install,,,,,SDK,,,googleadwords_int,ACI_Search,,UA- App Install - Jabodetabek,19703625761.0,Romance,144022070617.0,,,ClickToDownload,GoogleSearch,,,,,,,,,,,,,,,,,,,,,,,,,AS,ID,JK,Kamal,11810,360153,110.136.1.13,True,INDOSAT,INDOSAT,Indonesia,1678254562250-9013379511157270888,8f19cd40-7da4-460d-ac51-a5e16cd8c493,,,,,,android,,12,0.9.29,v6.9.4,id.gooddreamer.novel,GoodDreamer - Android,id.gooddreamer.novel,False,,7d,,,Dalvik/2.1.0 (Linux; U; Android 12; SM-A217F Build/SP1A.210812.016),,,phone
click,2023-03-07 15:07:09,2023-03-08 05:40:52,2023-03-08 05:40:52,install,,,,,SDK,,,Facebook Ads,Facebook,,AAA,2.385304407117038e+16,13-65_Indonesia,2.385304407121038e+16,romance_feb2023_animated,2.385304407123038e+16,,,,,,,,,,,,,,,,,,,,,,,,,,,AS,ID,JK,Cideng,10150,360154,182.2.136.231,False,TELKOMSEL,TELKOMSEL,Indonesia,1678254050103-248375674045291171,37e3f415-aca0-490f-b547-92071f274b72,,,,,,android,,13,0.9.29,v6.9.4,id.gooddreamer.novel,GoodDreamer - Android,id.gooddreamer.novel,False,,7d,,,Dalvik/2.1.0 (Linux; U; Android 13; V2131 Build/TP1A.220624.014),,,phone
click,2023-03-08 04:12:01,2023-03-08 05:14:55,2023-03-08 05:14:55,install,,,,,SDK,,,Facebook Ads,,,AAA,2.385304407117038e+16,13-65_Indonesia,2.385304407121038e+16,romance_feb2023_animated,2.385304407123038e+16,,,,,,,,,,,,,,,,,,,,,,,,,,,AS,ID,KB,Kuala,79124,360428,180.242.234.56,True,Indosat Ooredoo,INDOSAT,Indonesia,1678252496272-7014262016770850403,ecd19fd6-be62-4998-b170-14a5152a4d6f,,,,,,android,,9,0.9.29,v6.9.4,id.gooddreamer.novel,GoodDreamer - Android,id.gooddreamer.novel,False,,7d,,,Dalvik/2.1.0 (Linux; U; Android 9; CPH2083 Build/PPR1.180610.011),,,phone
click,2023-03-08 05:11:58,2023-03-08 05:12:35,2023-03-08 05:12:35,install,,,,,SDK,,,googleadwords_int,ACI_Search,,UA- App Install - Jabodetabek,19703625761.0,Romance,144022070617.0,,,ClickToDownload,SearchPartners,,,,,,,,,,,,,,,,,,,,,,,,,AS,ID,JK,Pondok Bambu,13430,360156,139.192.81.105,True,Indosat Ooredoo,INDOSAT,Indonesia,1678252351300-8907536704157097851,fbd4ef4d-7eb5-40a1-9e6d-9e72715f9244,,,,,,android,,12,0.9.29,v6.9.4,id.gooddreamer.novel,GoodDreamer - Android,id.gooddreamer.novel,False,,7d,,,Dalvik/2.1.0 (Linux; U; Android 12; Infinix X6823C Build/SP1A.210812.016),,,phone
click,2023-03-08 04:57:46,2023-03-08 05:01:05,2023-03-08 05:01:05,install,,,,,SDK,,,Facebook Ads,Facebook,,AAA,2.385304407117038e+16,13-65_Indonesia,2.385304407121038e+16,romance_feb2023_animated,2.385304407123038e+16,,,,,,,,,,,,,,,,,,,,,,,,,,,AS,ID,BT,Kedaung,15415,360470,114.10.72.148,False,XL,XL,Indonesia,1678251661142-3953171885176230450,fba3823a-a38a-4197-8d15-454fc60ec459,,,,,,android,,7.1.2,0.9.29,v6.9.4,id.gooddreamer.novel,GoodDreamer - Android,id.gooddreamer.novel,False,,7d,,,Dalvik/2.1.0 (Linux; U; Android 7.1.2; Redmi 4X MIUI/V11.0.2.0.NAMMIXM),,,phone
click,2023-03-08 04:57:28,2023-03-08 04:57:55,2023-03-08 04:57:55,install,,,,,SDK,,,googleadwords_int,ACI_Search,,UA- App Install - Jabodetabek,19703625761.0,Romance,144022070617.0,,,ClickToDownload,GoogleSearch,,,,,,,,,,,,,,,,,,,,,,,,,AS,ID,JK,Manggarai Selatan,12860,360155,182.0.138.217,False,TELKOMSEL,Tsel-PakaiMasker,English,1678251474341-3111334469707946199,47955641-7a40-4c5c-900f-fa1c0ea05a5b,,,,,,android,,12,0.9.29,v6.9.4,id.gooddreamer.novel,GoodDreamer - Android,id.gooddreamer.novel,False,,7d,,,Dalvik/2.1.0 (Linux; U; Android 12; M2101K6G Build/SKQ1.210908.001),,,phone
click,2023-03-08 04:52:03,2023-03-08 04:54:26,2023-03-08 04:54:26,install,,,,,SDK,,,Facebook Ads,Facebook,,FB-UA-CPI-ID-9Feb23,2.385293858406038e+16,2150-MF-Jawa_Novel_Android,2.385293858407038e+16,romance_feb2023_animated,2.385305598951038e+16,,,,,,,,,,,,,,,,,,,,,,,,,,,AS,ID,JT,Petompom,50237,360411,114.10.16.158,False,Indosat Ooredoo,INDOSAT,Indonesia,1678251263010-3816006824961533406,7f49d0ce-8d84-4600-b12d-b68e431a8066,,,,,,android,,9,0.9.29,v6.9.4,id.gooddreamer.novel,GoodDreamer - Android,id.gooddreamer.novel,False,,7d,,,Dalvik/2.1.0 (Linux; U; Android 9; CPH1923 Build/PPR1.180610.011),,,phone
click,2023-03-08 04:39:23,2023-03-08 04:41:24,2023-03-08 04:41:24,install,,,,,SDK,,,googleadwords_int,ACI_Search,,UA- App Install - Jabodetabek,19703625761.0,Romance,144022070617.0,,,ClickToDownload,GoogleSearch,,,,,,,,,,,,,,,,,,,,,,,,,AS,ID,JB,Margahayu Utara,40224,360024,114.142.173.35,False,3SinyalKuatHemat,3,Indonesia,1678250483685-3403670908006125773,58933995-881a-4332-b4b9-e584de170d10,,,,,,android,,9,0.9.29,v6.9.4,id.gooddreamer.novel,GoodDreamer - Android,id.gooddreamer.novel,False,,7d,,,Dalvik/2.1.0 (Linux; U; Android 9; CPH2083 Build/PPR1.180610.011),,,phone
click,2023-03-08 04:16:22,2023-03-08 04:25:45,2023-03-08 04:25:45,install,,,,,SDK,,,Facebook Ads,Facebook,,AAA,2.385304407117038e+16,13-65_Indonesia,2.385304407121038e+16,romance_feb2023_animated,2.385304407123038e+16,,,,,,,,,,,,,,,,,,,,,,,,,,,AS,ID,BA,Kesiman,80237,360116,180.254.225.217,True,XL,XL,Indonesia,1678249543505-1872149010105625685,92806a46-e377-4854-bc58-35d26cb46048,,,,,,android,,12,0.9.29,v6.9.4,id.gooddreamer.novel,GoodDreamer - Android,id.gooddreamer.novel,False,,7d,,,Dalvik/2.1.0 (Linux; U; Android 12; 2201117TY Build/SKQ1.211103.001),,,phone
click,2023-03-08 04:17:05,2023-03-08 04:25:21,2023-03-08 04:25:21,install,,,,,SDK,,,googleadwords_int,ACI_Display,,UA- App Install - Jabodetabek,19703625761.0,Romance,144022070617.0,,,ClickToDownload,,,,,,,,,,,,,,,,,,,,,,,,,,AS,ID,JK,Palmerah,10640,360153,118.137.31.178,True,Telkomsel,Tsel-PakaiMasker,Indonesia,1678249517999-7989583756338200072,c9ffcfe2-7310-4299-8ab2-4bcebea58e50,,,,,,android,,11,0.9.29,v6.9.4,id.gooddreamer.novel,GoodDreamer - Android,id.gooddreamer.novel,False,,7d,,,Dalvik/2.1.0 (Linux; U; Android 11; SM-A115F Build/RP1A.200720.012),,,phone
click,2023-03-08 04:19:27,2023-03-08 04:22:28,2023-03-08 04:22:28,install,,,,,SDK,,,Facebook Ads,Facebook,,FB-UA-CPI-ID-9Feb23,2.385293858406038e+16,2150-MF-LuarJawa_Novel_Android,2.385304403871038e+16,romance_feb2023_animated,2.385304412230038e+16,,,,,,,,,,,,,,,,,,,,,,,,,,,AS,ID,BT,Pondok Betung,15221,360470,182.253.87.98,True,TELKOMSEL,Tsel-PakaiMasker,Indonesia,1678249343322-1985212165794324238,1c1e7e4a-f51d-4c53-9773-7b24b2183e0d,,,,,,android,,11,0.9.29,v6.9.4,id.gooddreamer.novel,GoodDreamer - Android,id.gooddreamer.novel,False,,7d,,,Dalvik/2.1.0 (Linux; U; Android 11; SM-A032F Build/RP1A.201005.001),,,phone
click,2023-03-08 04:14:16,2023-03-08 04:18:41,2023-03-08 04:18:41,install,,,,,SDK,,,Facebook Ads,Facebook,,AAA,2.385304407117038e+16,13-65_Indonesia,2.385304407121038e+16,romance_feb2023_animated,2.385304407123038e+16,,,,,,,,,,,,,,,,,,,,,,,,,,,AS,ID,JB,Ujungjaya,45271,360453,103.156.17.98,True,3SinyalKuatHemat,3SinyalKuatHemat,Indonesia,1678249119908-3323895617580129240,1915ac43-e29a-4f1f-bd27-f41e4abfc1fd,,,,,,android,,11,0.9.29,v6.9.4,id.gooddreamer.novel,GoodDreamer - Android,id.gooddreamer.novel,False,,7d,,,Dalvik/2.1.0 (Linux; U; Android 11; vivo 1904 Build/RP1A.200720.012),,,phone
click,2023-03-08 04:14:11,2023-03-08 04:15:33,2023-03-08 04:15:33,install,,,,,SDK,,,Facebook Ads,,,FB-UA-CPI-ID-9Feb23,2.385293858406038e+16,2150-MF-LuarJawa_Novel_Android,2.385304403871038e+16,romance_feb2023_animated,2.385304412230038e+16,,,,,,,,,,,,,,,,,,,,,,,,,,,AS,ID,SN,Bulurokeng,90243,360259,180.252.206.228,True,IND TELKOMSEL,Tsel-PakaiMasker,Indonesia,1678248931683-7351622624842307606,0e79b6a7-f287-4b3e-a707-3f721bd4ca54,,,,,,android,,10,0.9.29,v6.9.4,id.gooddreamer.novel,GoodDreamer - Android,id.gooddreamer.novel,False,,7d,,,Dalvik/2.1.0 (Linux; U; Android 10; M2006C3LG MIUI/V12.0.8.0.QCDIDXM),,,phone
click,2023-03-08 03:58:41,2023-03-08 04:03:36,2023-03-08 04:03:36,install,,,,,SDK,,,Facebook Ads,Facebook,,FB-UA-CPI-ID-9Feb23,2.385293858406038e+16,2150-MF-Jawa_Novel_Android,2.385293858407038e+16,romance_feb2023_animated,2.385305598951038e+16,,,,,,,,,,,,,,,,,,,,,,,,,,,AS,ID,JI,Pradakalikendal,60226,360457,140.0.91.167,True,Telkomsel,Tsel-PakaiMasker,Indonesia,1678248213025-729084501958088717,628ad9cc-389a-4553-9046-2f896f4bf237,,,,,,android,,11,0.9.29,v6.9.4,id.gooddreamer.novel,GoodDreamer - Android,id.gooddreamer.novel,False,,7d,,,Dalvik/2.1.0 (Linux; U; Android 11; CPH2239 Build/RP1A.200720.011),,,phone
click,2023-03-08 03:53:01,2023-03-08 04:01:33,2023-03-08 04:01:33,install,,,,,SDK,,,Facebook Ads,Facebook,,AAA,2.385304407117038e+16,13-65_Indonesia,2.385304407121038e+16,romance_feb2023_animated,2.385304407123038e+16,,,,,,,,,,,,,,,,,,,,,,,,,,,AS,ID,SU,Rengas Pulau,20255,360285,180.241.44.85,True,AXIS,AXIS,Indonesia,1678248083999-8557269551299220329,d9374f9e-722a-47ba-9775-45383cae0d18,,,,,,android,,8.1.0,0.9.29,v6.9.4,id.gooddreamer.novel,GoodDreamer - Android,id.gooddreamer.novel,False,,7d,,,Dalvik/2.1.0 (Linux; U; Android 8.1.0; vivo 1820 Build/O11019),,,phone
click,2023-03-08 03:40:23,2023-03-08 03:48:05,2023-03-08 03:48:05,install,,,,,SDK,,,Facebook Ads,Facebook,,AAA,2.385304407117038e+16,13-65_Indonesia,2.385304407121038e+16,romance_feb2023_animated,2.385304407123038e+16,,,,,,,,,,,,,,,,,,,,,,,,,,,AS,ID,JI,Balung,68161,360162,125.166.116.160,True,Indosat Ooredoo,Indosat Ooredoo,Indonesia,1678247282860-858982326028944700,728b1f15-d8cd-43de-80c9-de6834ca5614,,,,,,android,,10,0.9.29,v6.9.4,id.gooddreamer.novel,GoodDreamer - Android,id.gooddreamer.novel,False,,7d,,,Dalvik/2.1.0 (Linux; U; Android 10; vivo 2019 Build/QP1A.190711.020),,,phone
click,2023-03-08 03:41:08,2023-03-08 03:44:26,2023-03-08 03:44:26,install,,,,,SDK,,,Facebook Ads,Facebook,,AAA,2.385304407117038e+16,13-65_Indonesia,2.385304407121038e+16,romance_feb2023_animated,2.385304407123038e+16,,,,,,,,,,,,,,,,,,,,,,,,,,,AS,ID,BA,Panjer,80225,360116,114.122.134.244,False,Telkomsel,Tsel-PakaiMasker,Indonesia,1678247064944-565242853937828242,882add72-381a-498f-84b6-9ba7d04c7376,,,,,,android,,11,0.9.29,v6.9.4,id.gooddreamer.novel,GoodDreamer - Android,id.gooddreamer.novel,False,,7d,,,Dalvik/2.1.0 (Linux; U; Android 11; SM-A705F Build/RP1A.200720.012),,,phone
,,2023-03-08 03:21:02,2023-03-08 03:21:02,install,,,,,SDK,,,restricted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AS,ID,JI,Candi,61271,360422,180.253.163.186,True,Telkomsel,,Indonesia,1678245655908-3611976268069729223,081471db-4ffb-43e7-9358-5c2235a2cce6,,,,,,android,,13,0.9.29,v6.9.4,id.gooddreamer.novel,GoodDreamer - Android,id.gooddreamer.novel,False,,,,,Dalvik/2.1.0 (Linux; U; Android 13; SM-A037F Build/TP1A.220624.014),,,phone
click,2023-03-08 02:30:45,2023-03-08 03:19:34,2023-03-08 03:19:34,install,,,,,SDK,,,Facebook Ads,Facebook,,AAA,2.385304407117038e+16,13-65_Indonesia,2.385304407121038e+16,romance_feb2023_animated,2.385304407123038e+16,,,,,,,,,,,,,,,,,,,,,,,,,,,AS,ID,ST,Talise,94118,360340,180.247.46.238,True,TELKOMSEL,Tsel-PakaiMasker,Indonesia,1678245571163-9100173488650847448,e659c89c-c736-427a-8e6e-6fc6419d6ca8,,,,,,android,,11,0.9.29,v6.9.4,id.gooddreamer.novel,GoodDreamer - Android,id.gooddreamer.novel,False,,7d,,,Dalvik/2.1.0 (Linux; U; Android 11; V2149 Build/RP1A.200720.012),,,phone
click,2023-03-08 03:09:06,2023-03-08 03:10:30,2023-03-08 03:10:30,install,,,,,SDK,,,Facebook Ads,Facebook,,AAA,2.385304407117038e+16,13-65_Indonesia,2.385304407121038e+16,romance_feb2023_animated,2.385304407123038e+16,,,,,,,,,,,,,,,,,,,,,,,,,,,AS,ID,AC,Jeumpa,24251,360072,36.85.110.190,True,Telkomsel,Tsel-PakaiMasker,Indonesia,1678245027400-8667037186508379930,4f592749-b111-4dd1-a4b1-2a516aa2b3b9,,,,,,android,,10,0.9.29,v6.9.4,id.gooddreamer.novel,GoodDreamer - Android,id.gooddreamer.novel,False,,7d,,,Dalvik/2.1.0 (Linux; U; Android 10; SM-A315G Build/QP1A.190711.020),,,phone
click,2023-03-08 02:53:37,2023-03-08 03:04:05,2023-03-08 03:04:05,install,,,,,SDK,,,Facebook Ads,Facebook,,AAA,2.385304407117038e+16,13-65_Indonesia,2.385304407121038e+16,romance_feb2023_animated,2.385304407123038e+16,,,,,,,,,,,,,,,,,,,,,,,,,,,AS,ID,KS,Baharu Utara,72112,360207,114.122.210.113,False,TELKOMSEL,TSEL-PAKAIMASKER,Indonesia,1678244642211-129798600338888920,1fd8d2dc-45e8-4e08-a371-4ec6c97c512c,,,,,,android,,11,0.9.29,v6.9.4,id.gooddreamer.novel,GoodDreamer - Android,id.gooddreamer.novel,False,,7d,,,Dalvik/2.1.0 (Linux; U; Android 11; RMX3195 Build/RP1A.200720.011),,,phone
click,2023-03-08 02:44:28,2023-03-08 02:46:07,2023-03-08 02:46:07,install,,,,,SDK,,,googleadwords_int,ACI_Search,,UA- App Install - Jabodetabek,19703625761.0,Romance,144022070617.0,,,ClickToDownload,SearchPartners,,,,,,,,,,,,,,,,,,,,,,,,,AS,ID,JK,Ujung Menteng,13960,360156,120.188.39.188,False,INDOSAT,INDOSAT,Indonesia,1678243566542-6856764017979284411,2939c1db-03d8-4a71-8ee5-e3ba03e37ef0,,,,,,android,,12,0.9.29,v6.9.4,id.gooddreamer.novel,GoodDreamer - Android,id.gooddreamer.novel,False,,7d,,,Dalvik/2.1.0 (Linux; U; Android 12; V2025 Build/SP1A.210812.003),,,phone
click,2023-03-08 02:20:35,2023-03-08 02:33:05,2023-03-08 02:33:05,install,,,,,SDK,,,googleadwords_int,ACI_Search,,UA- App Install - Jabodetabek,19703625761.0,Romance,144022070617.0,,,ClickToDownload,GoogleSearch,,,,,,,,,,,,,,,,,,,,,,,,,AS,ID,ST,Momunu,94565,360098,202.182.189.11,True,Telkomsel,TELKOMSEL-BAKTI,Indonesia,1678242318705-3086676474054969687,5174a03c-37e9-4e3c-8904-1de3109efafe,,,,,,android,,11,0.9.29,v6.9.4,id.gooddreamer.novel,GoodDreamer - Android,id.gooddreamer.novel,False,,7d,,,Dalvik/2.1.0 (Linux; U; Android 11; CPH2059 Build/RKQ1.200903.002),,,phone
click,2023-03-08 01:44:50,2023-03-08 02:30:15,2023-03-08 02:30:15,install,,,,,SDK,,,Facebook Ads,Facebook,,AAA,2.385304407117038e+16,13-65_Indonesia,2.385304407121038e+16,romance_feb2023_animated,2.385304407123038e+16,,,,,,,,,,,,,,,,,,,,,,,,,,,AS,ID,JI,Klojen,65111,360262,36.74.19.180,True,XL Axiata,XL Axiata,Indonesia,1678242610961-3714989688072388058,3f817f6a-c099-4515-a4d4-c23043a8c6d0,,,,,,android,,10,0.9.29,v6.9.4,id.gooddreamer.novel,GoodDreamer - Android,id.gooddreamer.novel,False,,7d,,,Dalvik/2.1.0 (Linux; U; Android 10; CPH1931 Build/QKQ1.200209.002),,,phone
,,2023-03-08 02:16:38,2023-03-08 02:16:38,install,,,,,SDK,,,restricted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AS,ID,JK,Kelapa Gading Barat,14240,360157,120.188.35.251,False,Indosat Ooredoo,Indosat Ooredoo,Indonesia,1678241793852-2319465771452870365,020c9a51-23f6-4be2-af16-34163bd22797,,,,,,android,,13,0.9.29,v6.9.4,id.gooddreamer.novel,GoodDreamer - Android,id.gooddreamer.novel,False,,,,,Dalvik/2.1.0 (Linux; U; Android 13; CPH2375 Build/TP1A.220905.001),,,phone
click,2023-03-08 01:59:32,2023-03-08 02:15:38,2023-03-08 02:15:38,install,,,,,SDK,,,Facebook Ads,Facebook,,AAA,2.385304407117038e+16,13-65_Indonesia,2.385304407121038e+16,romance_feb2023_animated,2.385304407123038e+16,,,,,,,,,,,,,,,,,,,,,,,,,,,AS,ID,BB,Sungailiat,33211,360028,36.69.55.174,True,,Tsel-PakaiMasker,Indonesia,1678241741485-5551462346916786703,c63bfbd0-2f18-4a59-8fe5-24548731a642,,,,,,android,,9,0.9.29,v6.9.4,id.gooddreamer.novel,GoodDreamer - Android,id.gooddreamer.novel,False,,7d,,,Dalvik/2.1.0 (Linux; U; Android 9; SM-A107F Build/PPR1.180610.011),,,phone
click,2023-03-08 01:41:18,2023-03-08 01:48:52,2023-03-08 01:48:52,install,,,,,SDK,,,Facebook Ads,Facebook,,FB-UA-CPI-ID-9Feb23,2.385293858406038e+16,2150-MF-Jawa_Novel_Android,2.385293858407038e+16,romance_feb2023_animated,2.385305598951038e+16,,,,,,,,,,,,,,,,,,,,,,,,,,,AS,ID,YO,Tamantirto,55183,360039,118.96.147.155,True,XL Axiata,XL Axiata,Indonesia,1678240130767-7999406415894273370,1aa1b45b-34c5-421e-9cd8-6c6f8944e4b8,,,,,,android,,11,0.9.29,v6.9.4,id.gooddreamer.novel,GoodDreamer - Android,id.gooddreamer.novel,False,,7d,,,Dalvik/2.1.0 (Linux; U; Android 11; SM-M127F Build/RP1A.200720.012),,,phone
click,2023-03-08 01:46:28,2023-03-08 01:48:06,2023-03-08 01:48:06,install,,,,,SDK,,,googleadwords_int,ACI_Search,,UA- App Install - Jabodetabek,19703625761.0,Romance,144022070617.0,,,ClickToDownload,GoogleSearch,,,,,,,,,,,,,,,,,,,,,,,,,AS,ID,JB,Bintara,17134,360055,125.160.237.31,True,INDOSAT,INDOSAT,Indonesia,1678240085392-5051369769878131183,8c51c09a-a488-4e32-b7fb-f8ee9ee92b15,,,,,,android,,13,0.9.29,v6.9.4,id.gooddreamer.novel,GoodDreamer - Android,id.gooddreamer.novel,False,,7d,,,Dalvik/2.1.0 (Linux; U; Android 13; SM-A515F Build/TP1A.220624.014),,,phone
click,2023-03-08 01:42:04,2023-03-08 01:46:14,2023-03-08 01:46:14,install,,,,,SDK,,,Facebook Ads,Instagram,,AAA,2.385304407117038e+16,13-65_Indonesia,2.385304407121038e+16,romance_feb2023_animated,2.385304407123038e+16,,,,,,,,,,,,,,,,,,,,,,,,,,,AS,ID,BT,Jombang,15414,360470,110.137.195.219,True,TELKOMSEL,,Indonesia,1678239667056-8129533484532161570,b9748743-fd56-4673-9ff6-f43a30a54dc0,,,,,,android,,8.1.0,0.9.29,v6.9.4,id.gooddreamer.novel,GoodDreamer - Android,id.gooddreamer.novel,False,,7d,,,Dalvik/2.1.0 (Linux; U; Android 8.1.0; CPH1803 Build/OPM1.171019.026),,,phone
,,2023-03-08 01:15:22,2023-03-08 01:15:22,install,,,,,SDK,,,restricted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AS,ID,JT,Kutoharjo,51372,360183,114.79.21.250,False,sf.-Stay Safe 4G,sf.-Stay Safe 4G,Indonesia,1678238117881-4356422105851867291,071e48c4-cb4a-4654-bdcd-ac1b141f1b08,,,,,,android,,8.1.0,0.9.29,v6.9.4,id.gooddreamer.novel,GoodDreamer - Android,id.gooddreamer.novel,False,,,,,Dalvik/2.1.0 (Linux; U; Android 8.1.0; vivo 1817 Build/OPM1.171019.026),,,phone
click,2023-03-08 00:58:02,2023-03-08 01:04:21,2023-03-08 01:04:21,install,,,,,SDK,,,Facebook Ads,Facebook,,AAA,2.385304407117038e+16,13-65_Indonesia,2.385304407121038e+16,romance_feb2023_animated,2.385304407123038e+16,,,,,,,,,,,,,,,,,,,,,,,,,,,AS,ID,JI,Wonorejo,65157,360353,103.159.96.102,True,Telkomsel,Tsel-PakaiMasker,Indonesia,1678237459188-8779345965507843703,0e169936-2ebb-44e0-ad13-ce035e212b43,,,,,,android,,12,0.9.29,v6.9.4,id.gooddreamer.novel,GoodDreamer - Android,id.gooddreamer.novel,False,,7d,,,Dalvik/2.1.0 (Linux; U; Android 12; CPH2219 Build/RKQ1.211119.001),,,phone
