Attributed Touch Type,Attributed Touch Time,Install Time,Event Time,Event Name,Event Value,Event Revenue,Event Revenue Currency,Event Revenue USD,Event Source,Is Receipt Validated,Partner,Media Source,Channel,Keywords,Campaign,Campaign ID,Adset,Adset ID,Ad,Ad ID,Ad Type,Site ID,Sub Site ID,Sub Param 1,Sub Param 2,Sub Param 3,Sub Param 4,Sub Param 5,Cost Model,Cost Value,Cost Currency,Contributor 1 Partner,Contributor 1 Media Source,Contributor 1 Campaign,Contributor 1 Touch Type,Contributor 1 Touch Time,Contributor 2 Partner,Contributor 2 Media Source,Contributor 2 Campaign,Contributor 2 Touch Type,Contributor 2 Touch Time,Contributor 3 Partner,Contributor 3 Media Source,Contributor 3 Campaign,Contributor 3 Touch Type,Contributor 3 Touch Time,Region,Country Code,State,City,Postal Code,DMA,IP,WIFI,Operator,Carrier,Language,AppsFlyer ID,Advertising ID,IDFA,Android ID,Customer User ID,IMEI,IDFV,Platform,Device Type,OS Version,App Version,SDK Version,App ID,App Name,Bundle ID,Is Retargeting,Retargeting Conversion Type,Attribution Lookback,Reengagement Window,Is Primary Attribution,User Agent,HTTP Referrer,Original URL,Device Category
,,2023-03-05 21:28:00,2023-03-05 21:28:00,install,,,,,SDK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AS,ID,AC,Neusu Aceh,23244,360020,182.3.9.169,False,TELKOMSEL,Tsel-PakaiMasker,Indonesia,1678051676874-6496345977051030883,00000000-0000-0000-0000-000000000000,,,,,,android,,11,0.9.29,v6.9.4,id.gooddreamer.novel,GoodDreamer - Android,id.gooddreamer.novel,False,,,,,Dalvik/2.1.0 (Linux; U; Android 11; V2149 Build/RP1A.200720.012),,,phone
,,2023-01-28 09:11:56,2023-01-28 09:11:56,install,,,,,SDK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AS,ID,JB,Pengasinan,16518,360055,140.213.11.139,False,XL Axiata,XL Axiata,Indonesia,1674897113866-6110809527249892929,db5ecee0-b63d-4249-93f0-12720549858c,,,,,,android,,10,0.9.17,v6.9.4,id.gooddreamer.novel,GoodDreamer - Android,id.gooddreamer.novel,False,,,,,Dalvik/2.1.0 (Linux; U; Android 10; Infinix X688C Build/QP1A.190711.020),,,phone
,,2023-01-28 08:40:48,2023-01-28 08:40:48,install,,,,,SDK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AS,ID,LA,Surabaya,35148,360021,182.3.104.129,False,3-SinyalKuatLuas,3SinyalKuatHemat,Indonesia,1674895246349-5379148967468676180,81984b94-44a9-420a-9f08-0e016e627441,,,,,,android,,10,0.9.20,v6.9.4,id.gooddreamer.novel,GoodDreamer - Android,id.gooddreamer.novel,False,,,,,Dalvik/2.1.0 (Linux; U; Android 10; M2006C3MG MIUI/V12.0.14.0.QCRIDXM),,,phone
,,2023-01-28 08:30:31,2023-01-28 08:30:31,install,,,,,SDK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AS,ID,JB,Sukmajaya,16417,360117,116.206.37.248,False,3SinyalKuatHemat,3SinyalKuatHemat,Indonesia,1674894628535-4582997260702959566,8a731401-7f72-4d9b-9212-1f7bdf709480,,,,,,android,,10,0.9.20,v6.9.4,id.gooddreamer.novel,GoodDreamer - Android,id.gooddreamer.novel,False,,,,,Dalvik/2.1.0 (Linux; U; Android 10; M2010J19CG MIUI/V12.0.8.0.QJFIDXM),,,phone
,,2023-01-28 07:07:38,2023-01-28 07:07:38,install,,,,,SDK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AS,ID,JB,Duren Mekar,16518,360117,103.121.16.60,True,TELKOMSEL,Tsel-PakaiMasker,Indonesia,1673440525457-7288100586870770108,ec3eb6e8-8494-43ff-b44c-56e7d66deb8e,,,,,,android,,9,0.9.17,v6.9.4,id.gooddreamer.novel,GoodDreamer - Android,id.gooddreamer.novel,False,,,,,Dalvik/2.1.0 (Linux; U; Android 9; SM-G955F Build/PPR1.180610.011),,,phone
,,2023-01-28 06:51:43,2023-01-28 06:51:43,install,,,,,SDK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AS,ID,JT,Pulisen,57316,360091,114.142.170.47,False,TELKOMSEL,Tsel-PakaiMasker,Indonesia,1674888702150-5543615128139380658,ffc23713-3b8f-4eec-adc7-542dd303dd3b,,,,,,android,,12,0.9.20,v6.9.4,id.gooddreamer.novel,GoodDreamer - Android,id.gooddreamer.novel,False,,,,,Dalvik/2.1.0 (Linux; U; Android 12; SM-A217F Build/SP1A.210812.016),,,phone
,,2023-01-28 06:48:50,2023-01-28 06:48:50,install,,,,,SDK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AS,ID,JB,Cibabat,40513,360109,116.206.14.10,False,3SinyalKuatHemat,3,English,1674888525715-937945888137866496,dced0dfd-da7d-4e38-a803-f95003c05b4e,,,,,,android,,5.1.1,0.9.20,v6.9.4,id.gooddreamer.novel,GoodDreamer - Android,id.gooddreamer.novel,False,,,,,Dalvik/2.1.0 (Linux; U; Android 5.1.1; A37f Build/LMY47V),,,phone
,,2023-01-28 05:46:11,2023-01-28 05:46:11,install,,,,,SDK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AS,ID,JB,Karawang Wetan,41314,360173,101.255.164.122,True,3,3,Bahasa Indonesia,1674884765752-4408352376639821437,fd6b674b-49c0-4653-9fe9-b8cf2a99a9db,,,,,,android,,6.0.1,0.9.20,v6.9.4,id.gooddreamer.novel,GoodDreamer - Android,id.gooddreamer.novel,False,,,,,Dalvik/2.1.0 (Linux; U; Android 6.0.1; SM-G532G Build/MMB29T),,,phone
,,2023-01-28 05:45:30,2023-01-28 05:45:30,install,,,,,SDK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AS,ID,JI,Babatan,60227,360457,158.140.171.87,True,INDOSAT,INDOSAT,Indonesia,1674884729847-2936350561087371564,614e0045-1200-44c7-9eec-43221dadbddf,,,,,,android,,13,0.9.20,v6.9.4,id.gooddreamer.novel,GoodDreamer - Android,id.gooddreamer.novel,False,,,,,Dalvik/2.1.0 (Linux; U; Android 13; SM-A525F Build/TP1A.220624.014),,,phone
,,2023-01-28 05:42:36,2023-01-28 05:42:36,install,,,,,SDK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AS,ID,SN,Tidung,90222,360259,114.125.217.125,False,TELKOMSEL,Tsel-PakaiMasker,Indonesia,1674884552997-7028642132480118709,935d70ca-03c0-4085-801b-c72ceb1ea01b,,,,,,android,,9,0.9.20,v6.9.4,id.gooddreamer.novel,GoodDreamer - Android,id.gooddreamer.novel,False,,,,,Dalvik/2.1.0 (Linux; U; Android 9; CPH1923 Build/PPR1.180610.011),,,phone
,,2023-01-28 05:38:17,2023-01-28 05:38:17,install,,,,,SDK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AS,ID,BA,Kuta,80361,360017,112.215.220.170,False,XL Axiata,XL Axiata,Indonesia,1674884294196-297458738634628485,0e77f344-fb19-4cf6-b618-b1b7489fe088,,,,,,android,,11,0.9.20,v6.9.4,id.gooddreamer.novel,GoodDreamer - Android,id.gooddreamer.novel,False,,,,,Dalvik/2.1.0 (Linux; U; Android 11; vivo 2007 Build/RP1A.200720.012),,,tablet
,,2023-01-28 05:13:18,2023-01-28 05:13:18,install,,,,,SDK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AS,ID,AC,Sigli,24112,360370,182.3.5.120,False,Telkomsel,Tsel-PakaiMasker,Indonesia,1674882795735-8227540275210140729,6e5c6e8f-4d23-4979-836a-3fe354626109,,,,,,android,,12,0.9.20,v6.9.4,id.gooddreamer.novel,GoodDreamer - Android,id.gooddreamer.novel,False,,,,,Dalvik/2.1.0 (Linux; U; Android 12; SM-A035F Build/SP1A.210812.016),,,phone
,,2023-01-28 04:44:55,2023-01-28 04:44:55,install,,,,,SDK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AS,ID,SU,Darat,20153,360285,114.5.144.231,False,Indosat Ooredoo,INDOSAT,Indonesia,1674881056265-2186779770881426573,4d8cb89f-3709-41e4-a8bb-e8ffdbb82ead,,,,,,android,,11,0.9.20,v6.9.4,id.gooddreamer.novel,GoodDreamer - Android,id.gooddreamer.novel,False,,,,,Dalvik/2.1.0 (Linux; U; Android 11; RMX3195 Build/RP1A.200720.011),,,phone
,,2023-01-28 03:39:45,2023-01-28 03:39:45,install,,,,,SDK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AS,ID,JK,Johar Baru,10560,360154,112.215.65.254,False,XL Axiata,XL Axiata,Indonesia,1674877183107-6927313250578233699,ed7eebb4-b9ef-407c-a246-88c7884e5c69,,,,,,android,,12,0.9.20,v6.9.4,id.gooddreamer.novel,GoodDreamer - Android,id.gooddreamer.novel,False,,,,,Dalvik/2.1.0 (Linux; U; Android 12; SM-A315G Build/SP1A.210812.016),,,phone
,,2023-01-28 03:17:18,2023-01-28 03:17:18,install,,,,,SDK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AS,ID,JI,Ngadirejo,62383,360181,140.213.58.245,False,Telkomsel,Tsel-PakaiMasker,Indonesia,1673840973127-6798871822870053665,7f9bf54d-09d6-4b23-88d5-2460f1d6b955,,,,,,android,,12,0.9.20,v6.9.4,id.gooddreamer.novel,GoodDreamer - Android,id.gooddreamer.novel,False,,,,,Dalvik/2.1.0 (Linux; U; Android 12; SM-A135F Build/SP1A.210812.016),,,phone
,,2023-01-28 01:52:12,2023-01-28 01:52:12,install,,,,,SDK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AS,ID,BT,Citangkil,42441,360108,180.254.78.196,True,XL Axiata,,Indonesia,1673235476937-7461480104056404209,1aba3933-7f5b-46fe-a2be-18c4c10703e1,,,,,,android,,8.1.0,0.9.17,v6.9.4,id.gooddreamer.novel,GoodDreamer - Android,id.gooddreamer.novel,False,,,,,Dalvik/2.1.0 (Linux; U; Android 8.1.0; SM-J260G Build/M1AJB),,,phone
,,2023-01-28 00:18:36,2023-01-28 00:18:36,install,,,,,SDK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AS,ID,BT,Kedaung,15415,360470,180.251.181.28,True,Indosat Ooredoo,Indosat Ooredoo,Indonesia,1674865113070-6766554169261887570,67c963ae-c4d6-41d3-be25-c3591d3c2c5a,,,,,,android,,11,0.9.20,v6.9.4,id.gooddreamer.novel,GoodDreamer - Android,id.gooddreamer.novel,False,,,,,Dalvik/2.1.0 (Linux; U; Android 11; vivo 1819 Build/RP1A.200720.012),,,phone
,,2023-01-28 00:01:26,2023-01-28 00:01:26,install,,,,,SDK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AS,ID,JI,Krembangan Selatan,60175,360457,182.1.69.20,False,Telkomsel,Tsel-PakaiMasker,Indonesia,1674864067641-2221449813728015739,d5bd1858-3f48-4285-a87b-ab4a17c17d9b,,,,,,android,,10,0.9.20,v6.9.4,id.gooddreamer.novel,GoodDreamer - Android,id.gooddreamer.novel,False,,,,,Dalvik/2.1.0 (Linux; U; Android 10; RMX2030 Build/QKQ1.200209.002),,,phone
,,2023-01-27 23:39:03,2023-01-27 23:39:03,install,,,,,SDK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AS,ID,JB,Tonjong,16320,360257,140.213.142.193,False,AXIS,AXIS,Indonesia,1674862741822-4885887773518224648,0c8bd40d-ef54-45b2-a28d-2a79a3ac100b,,,,,,android,,11,0.9.17,v6.9.4,id.gooddreamer.novel,GoodDreamer - Android,id.gooddreamer.novel,False,,,,,Dalvik/2.1.0 (Linux; U; Android 11; CPH2421 Build/RP1A.200720.011),,,phone
,,2023-01-27 23:17:31,2023-01-27 23:17:31,install,,,,,SDK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,IL,Chicago,60608,602,74.125.210.226,True,T-Mobile,T-Mobile - US,English,1674861438890-2187149383982482155,2ca7b265-ba21-4d9c-b38f-2bd1b3789f3d,,,,,,android,,11,0.9.22,v6.9.4,id.gooddreamer.novel,GoodDreamer - Android,id.gooddreamer.novel,False,,,,,Dalvik/2.1.0 (Linux; U; Android 11; OnePlus8Pro Build/QKR1.191246.002),,,phone
,,2023-01-27 18:06:07,2023-01-27 18:06:07,install,,,,,SDK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AS,ID,JB,Sukapura,40285,360024,114.5.211.202,False,Indosat Ooredoo,Indosat Ooredoo,Indonesia,1674842763339-5534670754993760930,00000000-0000-0000-0000-000000000000,,,,,,android,,10,0.9.20,v6.9.4,id.gooddreamer.novel,GoodDreamer - Android,id.gooddreamer.novel,False,,,,,Dalvik/2.1.0 (Linux; U; Android 10; RMX2030 Build/QKQ1.200209.002),,,phone
,,2023-01-27 16:27:47,2023-01-27 16:27:47,install,,,,,SDK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AS,ID,JT,Pendurungan Lor,50192,360411,103.213.129.142,True,Tsel-PakaiMasker,Tsel-PakaiMasker,Indonesia,1674836864456-5969080005033301754,109996d9-9150-4394-ae50-eda63bf69910,,,,,,android,,11,0.9.20,v6.9.4,id.gooddreamer.novel,GoodDreamer - Android,id.gooddreamer.novel,False,,,,,Dalvik/2.1.0 (Linux; U; Android 11; Infinix X688B Build/RP1A.200720.011),,,phone
,,2023-01-27 16:08:55,2023-01-27 16:08:55,install,,,,,SDK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AS,ID,JI,Kutisari,60291,360457,182.1.119.169,False,Telkomsel,TELKOMSEL,Indonesia,1674835728655-1416150780798207446,85a8e94d-e3e7-45ea-912d-31998dcf6350,,,,,,android,,11,0.9.20,v6.9.4,id.gooddreamer.novel,GoodDreamer - Android,id.gooddreamer.novel,False,,,,,Dalvik/2.1.0 (Linux; U; Android 11; V2039 Build/RP1A.200720.012),,,phone
,,2023-01-27 16:04:13,2023-01-27 16:04:13,install,,,,,SDK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AS,ID,LA,Sidomulyo,34173,360230,114.4.213.231,False,IM3#TetapSehat,IM3#TetapSehat,Indonesia,1674835448978-6447385223466895983,18529eab-39d2-49f1-a071-b22d9f2aca63,,,,,,android,,8.1.0,0.9.20,v6.9.4,id.gooddreamer.novel,GoodDreamer - Android,id.gooddreamer.novel,False,,,,,Dalvik/2.1.0 (Linux; U; Android 8.1.0; vivo 1820 Build/O11019),,,phone
,,2023-01-27 15:30:03,2023-01-27 15:30:03,install,,,,,SDK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AS,ID,SU,Batang Ayumi Jae,22716,360334,114.122.36.39,False,Merdeka!,Tsel-PakaiMasker,Indonesia,1674833401563-5069227807571521928,021cd461-1cf2-4f7a-8cd0-0655835fc1b7,,,,,,android,,12,0.9.20,v6.9.4,id.gooddreamer.novel,GoodDreamer - Android,id.gooddreamer.novel,False,,,,,Dalvik/2.1.0 (Linux; U; Android 12; V2029 Build/SP1A.210812.003),,,phone
,,2023-01-27 15:05:24,2023-01-27 15:05:24,install,,,,,SDK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AS,ID,JI,Tertek,64215,360180,114.5.222.179,False,Indosat Ooredoo,INDOSAT,Indonesia,1674831923364-3491584245186105064,a6443e05-469b-493d-a7b2-f40718b9df50,,,,,,android,,12,0.9.20,v6.9.4,id.gooddreamer.novel,GoodDreamer - Android,id.gooddreamer.novel,False,,,,,Dalvik/2.1.0 (Linux; U; Android 12; 21061110AG Build/SP1A.210812.016),,,phone
,,2023-01-27 14:52:47,2023-01-27 14:52:47,install,,,,,SDK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AS,ID,KS,Martapura,32311,360034,180.241.188.89,True,TELKOMSEL,TELKOMSEL,Indonesia,1674831165548-976961462334057416,b8990ed8-1d7c-4356-b26a-04b91f9952cc,,,,,,android,,12,0.9.20,v6.9.4,id.gooddreamer.novel,GoodDreamer - Android,id.gooddreamer.novel,False,,,,,Dalvik/2.1.0 (Linux; U; Android 12; V2030 Build/SP1A.210812.003),,,phone
,,2023-01-27 14:41:14,2023-01-27 14:41:14,install,,,,,SDK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,IL,Chicago,60608,602,74.125.210.249,True,Vodafone,Vodafone,English,1674830463121-3283119937694436173,2ca7b265-ba21-4d9c-b38f-2bd1b3789f3d,,,,,,android,,11,0.9.22,v6.9.4,id.gooddreamer.novel,GoodDreamer - Android,id.gooddreamer.novel,False,,,,,Dalvik/2.1.0 (Linux; U; Android 11; OnePlus8Pro Build/QKR1.191246.002),,,phone
,,2023-01-27 14:30:53,2023-01-27 14:30:53,install,,,,,SDK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AS,ID,JT,Purwokerto Wetan,53111,360041,114.10.7.160,False,Indosat Ooredoo,Indosat Ooredoo,Indonesia,1674829851585-810239192773931237,adf6c6a9-cdd8-447d-a48b-53be8dd0b58f,,,,,,android,,8.1.0,0.9.20,v6.9.4,id.gooddreamer.novel,GoodDreamer - Android,id.gooddreamer.novel,False,,,,,Dalvik/2.1.0 (Linux; U; Android 8.1.0; Redmi Note 5 MIUI/V10.3.1.0.OEIMIXM),,,phone
,,2023-01-27 14:00:57,2023-01-27 14:00:57,install,,,,,SDK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AS,MY,10,Kampung Kebun Baru,42500,None,115.135.28.214,True,Maxis/Hotlink,MY MAXIS,Indonesia,1674828056883-951511241985025260,23486e35-aebd-4841-8467-672fa17bfc84,,,,,,android,,13,0.9.20,v6.9.4,id.gooddreamer.novel,GoodDreamer - Android,id.gooddreamer.novel,False,,,,,Dalvik/2.1.0 (Linux; U; Android 13; CPH2375 Build/TP1A.220905.001),,,phone
,,2023-01-27 13:23:56,2023-01-27 13:23:56,install,,,,,SDK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AS,ID,BT,Gondrong,15146,360469,114.10.12.150,False,Indosat Ooredoo,INDOSAT,Indonesia,1674825833614-6244603398309060666,7e97a7fc-2804-4438-a71e-fb3fe2a2b755,,,,,,android,,11,0.9.20,v6.9.4,id.gooddreamer.novel,GoodDreamer - Android,id.gooddreamer.novel,False,,,,,Dalvik/2.1.0 (Linux; U; Android 11; Infinix X688B Build/RP1A.200720.011),,,phone
,,2023-01-27 13:12:16,2023-01-27 13:12:16,install,,,,,SDK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AS,ID,JB,Tirtajaya,16412,360173,180.251.177.119,True,,Tsel-PakaiMasker,Indonesia,1674825130563-2329648064348421109,3a4a919b-e5c0-45e9-9912-7f34eccd3cb3,,,,,,android,,7.0,0.9.20,v6.9.4,id.gooddreamer.novel,GoodDreamer - Android,id.gooddreamer.novel,False,,,,,Dalvik/2.1.0 (Linux; U; Android 7.0; SM-G570Y Build/NRD90M),,,phone
,,2023-01-27 13:02:13,2023-01-27 13:02:13,install,,,,,SDK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AS,ID,SU,Helvetia Tengah,20124,360285,114.122.22.7,False,TELKOMSEL,TELKOMSEL,Indonesia,1674824530990-2445979636631012541,53277de3-1d61-48cc-9415-9f2f7c1ddf29,,,,,,android,,10,0.9.20,v6.9.4,id.gooddreamer.novel,GoodDreamer - Android,id.gooddreamer.novel,False,,,,,Dalvik/2.1.0 (Linux; U; Android 10; vivo 1806 Build/QP1A.190711.020),,,phone
,,2023-01-27 12:34:18,2023-01-27 12:34:18,install,,,,,SDK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AS,ID,JB,Sukmajaya,16320,360117,180.252.162.98,True,XL,XL,Indonesia,1674822856103-2417138351235461852,cb8beb91-4900-47b6-b79b-4d86e7539703,,,,,,android,,10,0.9.20,v6.9.4,id.gooddreamer.novel,GoodDreamer - Android,id.gooddreamer.novel,False,,,,,Dalvik/2.1.0 (Linux; U; Android 10; M2006C3LG MIUI/V12.0.12.0.QCDIDXM),,,phone
,,2023-01-27 10:52:23,2023-01-27 10:52:23,install,,,,,SDK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AS,ID,JK,Bangka,12730,360155,118.99.106.14,True,TELKOMSEL,Tsel-PakaiMasker,English,1674816737735-3016409053069754036,ba9102d4-4cf9-428a-a4ee-64fd5426cdbd,,,,,,android,,8.1.0,0.9.20,v6.9.4,id.gooddreamer.novel,GoodDreamer - Android,id.gooddreamer.novel,False,,,,,Dalvik/2.1.0 (Linux; U; Android 8.1.0; vivo 1718 Build/OPM1.171019.026),,,phone
,,2023-01-27 09:28:47,2023-01-27 09:28:47,install,,,,,SDK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AS,MY,10,Kampung Serigala Utama,44020,None,175.144.109.98,True,Yes 4G,Yes 4G,English,1674811724518-335933332749921355,d6dd4a69-e304-41da-9f46-7187cda68871,,,,,,android,,8.0.0,0.9.20,v6.9.4,id.gooddreamer.novel,GoodDreamer - Android,id.gooddreamer.novel,False,,,,,Dalvik/2.1.0 (Linux; U; Android 8.0.0; RNE-L22 Build/HUAWEIRNE-L22),,,phone
,,2023-01-27 08:35:41,2023-01-27 08:35:41,install,,,,,SDK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AS,ID,JI,Maron,63395,360380,103.183.10.155,True,Indosat Ooredoo,INDOSAT OOREDOO,Indonesia,1674808538043-9096069307241349598,4bcbb1a9-5a63-41df-8555-91d3b880a109,,,,,,android,,13,0.9.20,v6.9.4,id.gooddreamer.novel,GoodDreamer - Android,id.gooddreamer.novel,False,,,,,Dalvik/2.1.0 (Linux; U; Android 13; CPH2333 Build/TP1A.220905.001),,,phone
,,2023-01-27 08:25:25,2023-01-27 08:25:25,install,,,,,SDK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AS,ID,KS,Kotabaru Hulu,72114,360207,180.254.130.112,True,TELKOMSEL,TSEL-PAKAIMASKER,Indonesia,1674807921222-4653779926346083520,dc3388f1-e0ef-41c6-ad11-4208bbf625c0,,,,,,android,,11,0.9.20,v6.9.4,id.gooddreamer.novel,GoodDreamer - Android,id.gooddreamer.novel,False,,,,,Dalvik/2.1.0 (Linux; U; Android 11; RMX2180 Build/RP1A.200720.011),,,phone
,,2023-01-27 08:13:08,2023-01-27 08:13:08,install,,,,,SDK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AS,ID,JI,Mrican,63492,360181,202.67.40.193,False,TELKOMSEL,,Indonesia,1674807184587-6419778949367664641,7b4b413c-df5b-4f3e-91bd-05cedc9dc2f6,,,,,,android,,10,0.9.20,v6.9.4,id.gooddreamer.novel,GoodDreamer - Android,id.gooddreamer.novel,False,,,,,Dalvik/2.1.0 (Linux; U; Android 10; M2006C3LG MIUI/V12.0.14.0.QCDIDXM),,,phone
,,2023-01-27 08:11:59,2023-01-27 08:11:59,install,,,,,SDK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AS,ID,JI,Ngambon,62167,360080,103.176.200.26,True,TELKOMSEL,Tsel-PakaiMasker,Indonesia,1674807117908-1163995656264101203,5e7308e6-3e0d-4ce6-800f-e7ac68978da4,,,,,,android,,12,0.9.20,v6.9.4,id.gooddreamer.novel,GoodDreamer - Android,id.gooddreamer.novel,False,,,,,Dalvik/2.1.0 (Linux; U; Android 12; CPH2127 Build/RKQ1.211119.001),,,phone
,,2023-01-27 07:48:42,2023-01-27 07:48:42,install,,,,,SDK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AS,ID,JI,Wates,66291,360180,103.141.108.131,True,XL,XL,Indonesia,1674805719318-954041931944326795,f2abae3b-4a52-4bd5-816f-6e8c006b3e88,,,,,,android,,11,0.9.20,v6.9.4,id.gooddreamer.novel,GoodDreamer - Android,id.gooddreamer.novel,False,,,,,Dalvik/2.1.0 (Linux; U; Android 11; 21061119AG Build/RP1A.200720.011),,,phone
,,2023-01-27 07:45:43,2023-01-27 07:45:43,install,,,,,SDK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AS,ID,BT,Teluknaga,15510,360468,140.213.142.144,False,TELKOMSEL,Tsel-PakaiMasker,Indonesia,1674805539332-6906142171773809162,8e406d75-882a-45b3-8d0d-35401c8718c6,,,,,,android,,12,0.9.20,v6.9.4,id.gooddreamer.novel,GoodDreamer - Android,id.gooddreamer.novel,False,,,,,Dalvik/2.1.0 (Linux; U; Android 12; 220733SG Build/SP1A.210812.016),,,phone
,,2023-01-27 07:31:33,2023-01-27 07:31:33,install,,,,,SDK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AS,ID,JT,Tempuran,50772,360253,114.10.16.127,False,Indosat Ooredoo,Indosat Ooredoo,Indonesia,1674804689094-7587863290296532394,78ba2472-8884-4416-89b2-0a81360f24fe,,,,,,android,,11,0.9.20,v6.9.4,id.gooddreamer.novel,GoodDreamer - Android,id.gooddreamer.novel,False,,,,,Dalvik/2.1.0 (Linux; U; Android 11; M2010J19SG Build/RKQ1.201004.002),,,phone
,,2023-01-27 06:55:28,2023-01-27 06:55:28,install,,,,,SDK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AS,ID,KR,Batu Aji,29438,360048,223.255.224.104,False,3,3,Indonesia,1674802525286-5344094564303676824,6685e41b-128b-4ec1-82a8-8ddf8011261a,,,,,,android,,10,0.9.20,v6.9.4,id.gooddreamer.novel,GoodDreamer - Android,id.gooddreamer.novel,False,,,,,Dalvik/2.1.0 (Linux; U; Android 10; Redmi Note 7 MIUI/V12.5.3.0.QFGMIXM),,,phone
,,2023-01-27 05:34:47,2023-01-27 05:34:47,install,,,,,SDK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AS,ID,RI,Pekanbaru,28111,360361,182.1.22.204,False,XL Axiata,XL Axiata,Indonesia,1674797682629-8673044427500581313,36fa187f-cbe0-4fd8-bb59-807a792e9bea,,,,,,android,,11,0.9.20,v6.9.4,id.gooddreamer.novel,GoodDreamer - Android,id.gooddreamer.novel,False,,,,,Dalvik/2.1.0 (Linux; U; Android 11; Infinix X6512 Build/RP1A.200720.011),,,phone
,,2023-01-27 05:32:32,2023-01-27 05:32:32,install,,,,,SDK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AS,ID,JT,Pekunden,50241,360411,182.2.75.62,False,Telkomsel,Tsel-PakaiMasker,English,1674797548602-1415815050813177575,1b0f3d9a-9ade-482a-9423-e7c2b1dfb46a,,,,,,android,,12,0.9.20,v6.9.4,id.gooddreamer.novel,GoodDreamer - Android,id.gooddreamer.novel,False,,,,,Dalvik/2.1.0 (Linux; U; Android 12; SM-A217F Build/SP1A.210812.016),,,phone
,,2023-01-27 05:23:54,2023-01-27 05:23:54,install,,,,,SDK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AS,ID,JB,Braga,40111,360024,114.122.104.139,False,,,Bahasa Indonesia,1674797023359-8084164350451746588,025de1ae-edf7-4480-a334-9f2d9e6ad3d2,,,,,,android,,5.1,0.9.20,v6.9.4,id.gooddreamer.novel,GoodDreamer - Android,id.gooddreamer.novel,False,,,,,Dalvik/2.1.0 (Linux; U; Android 5.1; Pro11 Build/LMY47I),,,tablet
